,Household_ID,N_catg1,N_catg2,N_catg3,N_catg4,N_catg5,N_catg6,N_catg7,N_catg8,N_catg9,N_catg10,N_catg11,N_catg12,N_catg13,N_catg14,N_catg15,E_catg1,E_catg2,E_catg3,E_catg4,E_catg5,E_catg6,E_catg7,E_catg8,E_catg9,E_catg10,E_catg11,E_catg12,E_catg13,E_catg14,E_catg15,Household_Income,Age_Household_Head,Number_Of_Kids,Total_Number_Of_Transactions,Number_Of_Online_Purchase,Number_Of_Stores_Visited,Number_Of_Returns,Number_Of_Different_Categories
17000,147816178,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,44,1,1,0,1,4,1
17001,147817682,2,0,0,0,9,0,0,0,1,0,5,2,6,3,0,159.98,0,0,0,1118.9,0,0,0,-24.99,0,97.72,1239.98,759.94,268.97,0,9,78,0,1,0,1,6,7
17002,147822536,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.98,0,0,6,46,0,1,0,1,0,1
17003,147824140,4,0,0,0,4,0,0,0,0,0,6,7,0,1,0,305.94,0,0,0,405.46,0,0,0,0,0,80.97,1054.98,0,0,0,6,44,1,1,0,1,19,5
17004,147826759,1,0,0,0,0,0,0,0,0,0,0,0,4,2,0,14.99,0,0,0,0,0,0,0,0,0,0,0,742.94,186.73,0,9,56,0,1,0,1,0,3
17005,147827776,4,0,0,0,4,0,0,0,1,0,5,0,0,1,0,418.93,0,0,0,669.97,0,0,0,14.99,0,164.97,0,0,15.99,0,9,54,0,1,0,1,16,5
17006,147829196,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,959.96,0,0,NA,62,0,1,0,1,0,1
17007,147833704,4,0,0,0,4,0,0,0,4,0,12,0,4,1,1,119.96,0,0,0,244.96,0,0,0,134.96,0,709.9,0,444.96,79.99,99.99,6,24,1,6,0,6,8,7
17008,147833719,2,1,0,0,0,0,0,5,1,0,1,1,1,0,0,169.98,14.99,0,0,0,0,0,234.97,199.99,0,149.99,199.99,49.99,0,0,NA,NA,0,1,0,1,0,7
17009,147834659,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,49.99,0,0,0,0,0,0,0,0,0,0,0,9.99,79.99,0,9,62,0,1,0,1,0,3
17010,147840408,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.97,0,0,0,0,0,0,5,54,0,2,0,2,0,1
17011,147841474,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.97,0,1,46,0,1,0,1,0,1
17012,147842109,0,0,0,0,0,1,0,0,1,1,2,0,1,1,0,0,0,0,0,0,20,0,0,36.97,0,199.98,0,0,149.99,0,9,56,0,4,5,2,2,6
17013,147843330,3,0,0,0,3,0,1,0,0,0,0,0,1,1,0,88.77,0,0,0,934.96,0,149.99,0,0,0,0,0,799.99,14.99,0,9,60,0,4,0,4,0,5
17014,147845484,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,54,0,1,0,1,0,1
17015,147851942,1,0,0,0,0,0,1,0,0,1,3,2,1,1,0,193.99,0,0,0,0,0,1079.97,0,0,29.99,229.97,1999.98,399.99,149.99,0,4,46,0,1,0,1,2,7
17016,147854576,7,0,0,0,6,0,3,0,1,1,8,0,1,7,0,274.84,0,0,0,809.91,0,1223.24,0,19.98,159.99,499.85,0,4.1,1074.93,0,9,62,0,2,0,2,6,9
17017,147855461,0,0,0,0,0,0,0,2,0,1,8,6,5,0,0,0,0,0,0,0,0,0,109.99,0,39.99,227.92,2521.9,3119.9,0,0,8,52,1,1,0,1,0,5
17018,147856219,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379.96,0,0,0,0,0,0,0,0,0,0,3,42,0,1,0,1,0,1
17019,147858575,2,0,0,0,2,0,4,18,4,1,4,0,1,0,0,39.98,0,0,0,159.95,0,137.96,1417.75,161.89,3.99,129.97,0,99.97,0,0,3,48,1,1,0,1,20,8
17020,147860927,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,99.97,0,0,0,0,0,0,0,0,5.75,0,0,0,0,0,6,40,1,2,6,0,0,2
17021,147860971,3,0,0,0,5,0,2,8,2,1,0,0,1,3,0,100.37,0,0,0,549.97,0,722.8,408.92,259.98,33.98,0,0,19.99,136.47,0,6,48,2,3,0,3,2,8
17022,147862537,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,199.99,0,0,0,0,0,0,2349.95,0,0,0,NA,NA,0,1,0,1,0,2
17023,147863250,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,249.99,129.99,0,9,70,0,1,0,1,2,2
17024,147869111,3,0,0,0,5,0,4,2,2,0,0,0,2,1,0,700.96,0,0,0,254.93,0,1199.94,165.48,344.97,0,0,0,419.99,299.99,0,6,84,0,1,0,1,2,7
17025,147877494,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,62,1,1,0,1,0,1
17026,147877503,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,366.92,0,0,0,0,0,359.91,0,9,50,1,1,0,1,0,2
17027,147878502,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,949.97,0,0,0,0,5.88,0,0,0,123.49,0,6,56,0,3,2,2,0,3
17028,147880265,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,111.96,0,0,0,249.99,3,56,0,2,0,2,2,3
17029,147880729,0,0,0,0,0,0,0,2,0,0,7,8,0,0,1,0,0,0,0,0,0,0,94.98,0,0,149.89,2657.65,0,0,0,5,62,0,1,0,1,0,4
17030,147890164,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.99,0,0,5,36,0,1,0,1,0,1
17031,147891070,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.99,0,0,6,NA,0,1,0,1,0,1
17032,147892225,1,0,0,0,0,0,0,4,6,0,3,0,0,0,0,3.99,0,0,0,0,0,0,322.98,509.95,0,58.96,0,0,0,0,7,32,0,1,0,1,2,4
17033,147894783,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.99,0,0,0,3,42,0,1,0,1,0,1
17034,147896183,2,0,0,0,1,0,0,0,1,0,5,0,0,0,0,411.93,0,0,0,12.99,0,0,0,179.96,0,879.95,0,0,0,0,4,46,0,2,0,2,0,4
17035,147896546,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,202.45,129.98,0,0,0,0,0,0,5,58,1,1,0,1,0,2
17036,147897367,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.99,0,7,38,1,1,0,1,0,1
17037,147900321,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,539.23,0,0,0,0,549.99,0,0,6,66,1,1,0,1,4,2
17038,147901643,3,0,0,0,0,0,0,0,0,1,0,0,3,3,0,812.98,0,0,0,0,0,0,0,0,0,0,0,2899.99,286.93,0,NA,36,0,1,0,1,6,4
17039,147902362,4,0,0,0,6,0,0,0,1,1,2,1,3,3,0,464.94,0,0,0,1043.96,0,0,0,9.99,0,154.98,2199.96,735.97,274.96,0,4,44,0,2,0,2,4,8
17040,147905450,0,0,0,0,3,0,0,1,0,1,0,0,2,1,0,0,0,0,0,559.97,0,0,0,0,0,0,0,639.98,35.98,0,6,52,1,2,0,2,4,5
17041,147912890,1,0,0,0,2,0,1,0,2,1,4,3,1,1,3,69.99,0,0,0,339.98,0,269.97,0,95.95,0,61.96,614.95,219.99,94.99,179.99,8,44,0,3,6,2,5,10
17042,147914536,0,0,0,0,3,0,1,3,1,1,8,1,5,2,5,0,0,0,0,964.97,0,49.61,17.98,53.97,-10.76,292.92,199.99,657.45,34.99,248.98,5,28,2,7,4,5,19,10
17043,147915815,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,249.99,0,0,0,-249.99,0,3,56,0,1,0,1,1,2
17044,147916460,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,129.99,0,0,0,0,0,29.99,0,0,0,0,4,70,0,1,0,1,0,2
17045,147919682,0,0,0,0,1,0,0,0,0,0,2,4,0,0,0,0,0,0,0,12.99,0,0,0,0,0,37.98,1549.93,0,0,0,7,36,2,1,0,1,0,3
17046,147922682,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610.82,0,0,0,0,0,0,0,3,38,0,1,0,1,0,1
17047,147925479,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,192.99,0,0,99.99,0,0,0,0,NA,NA,0,1,0,1,0,2
17048,147925634,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,179.99,0,0,0,0,0,0,174.99,3,50,0,1,0,1,0,2
17049,147925709,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,34.98,0,0,0,1.49,0,0,0,0,0,0,0,0,149.99,0,NA,44,0,1,0,1,0,3
17050,147928475,2,0,0,0,4,0,2,0,0,0,2,4,2,1,3,244.98,0,0,0,464.96,0,478.48,0,0,0,84.98,1829.94,119.98,17.99,80.01,1,42,0,1,0,1,0,8
17051,147929951,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,179.99,0,0,0,0,0,0,0,0,0,0,1,22,0,1,0,1,2,2
17052,147931572,0,0,0,0,0,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,100,14.99,1147.89,0,0,0,3,40,1,2,0,2,0,3
17053,147933733,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,145.93,0,579.98,0,0,3,60,1,1,0,1,0,2
17054,147936635,0,0,0,0,0,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,268.44,219.98,0,0,0,0,339.98,0,8,48,0,1,0,1,0,3
17055,147937081,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.98,0,0,0,0,6,64,0,1,0,1,0,1
17056,147939962,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,12.99,337.96,6,28,0,1,0,1,6,2
17057,147939967,0,0,0,0,0,0,0,0,0,0,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,27.94,1049.97,309.94,0,0,6,70,0,1,0,1,0,4
17058,147941019,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.99,0,0,0,7,38,1,1,0,1,0,1
17059,147941605,1,0,0,0,4,0,0,0,0,0,0,0,2,0,1,7.29,0,0,0,249.91,0,0,0,0,0,0,0,157.98,0,29.99,8,58,0,2,0,2,0,4
17060,147944958,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,215.92,289.97,0,0,0,0,0,0,0,0,0,0,0,0,0,8,48,0,1,0,1,0,2
17061,147949609,0,0,0,0,0,0,4,0,0,1,0,1,2,0,0,0,0,0,0,0,0,325.48,0,0,29.99,0,0,254.98,0,0,4,42,0,3,0,3,12,4
17062,147950540,0,0,0,0,3,0,0,3,1,1,2,0,0,1,0,0,0,0,0,489.97,0,0,181.97,13.99,0,159.98,0,0,179.99,0,8,36,1,4,1,3,0,6
17063,147955456,6,0,0,0,0,1,0,0,1,0,0,0,0,2,0,2416.13,0,0,0,0,0,0,0,34.98,0,0,0,0,279.98,0,5,38,0,2,0,2,4,4
17064,147959408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329.97,1,66,0,1,0,1,1,1
17065,147959429,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.99,0,5,44,2,1,0,1,0,1
17066,147962040,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,99.99,1099.97,0,0,0,6,56,0,1,0,1,0,3
17067,147965698,6,0,0,0,0,0,0,0,2,0,0,0,2,0,1,419.99,0,0,0,0,0,0,0,81.97,0,0,0,329.98,0,19.99,6,32,0,1,0,1,1,4
17068,147968055,2,0,0,0,0,0,0,0,1,0,0,2,0,0,2,76.97,0,0,0,0,0,0,0,13.99,0,0,1249.98,0,0,0,5,54,0,3,0,3,4,4
17069,147969276,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,47.49,0,0,0,0,0,0,0,51.96,0,69.99,0,0,0,0,1,30,0,1,0,1,2,3
17070,147969626,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.96,0,0,0,0,6,44,0,1,0,1,0,1
17071,147970326,1,0,0,0,2,0,0,1,0,0,1,0,0,0,0,8.99,0,0,0,299.98,0,0,249.99,0,0,99.99,0,0,0,0,NA,NA,0,1,0,1,0,4
17072,147971900,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,49.99,179.98,0,7,42,0,1,0,1,0,2
17073,147973426,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,54.98,0,0,0,0,0,279.99,0,0,0,0,0,34.99,174.99,0,7,42,1,1,0,1,0,4
17074,147978543,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,165.95,0,0,0,0,0,0,0,11.99,0,4.97,149.99,499.97,0,0,7,54,2,1,0,1,0,5
17075,147979806,1,0,0,0,0,0,0,0,0,0,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,29.95,0,99.99,1042.43,0,3,36,0,1,0,1,6,4
17076,147982420,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,239.95,0,0,29.99,1499.99,0,0,0,7,50,0,2,0,2,2,4
17077,147983237,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,149.95,0,0,0,0,0,0,0,113.96,0,0,0,0,0,0,NA,NA,0,1,0,1,0,2
17078,147983263,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.99,0,0,0,0,0,0,0,3,56,0,1,0,1,0,1
17079,147983728,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,9,0,0,0,79.99,0,7,32,0,2,0,2,2,2
17080,147986635,2,0,0,0,1,0,0,0,0,0,1,0,1,2,0,1.99,0,0,0,129.99,0,0,0,0,0,99.99,0,99.99,219.96,0,9,52,1,2,0,2,2,5
17081,147986821,2,0,0,0,0,0,0,0,0,0,1,1,0,0,2,269.98,0,0,0,0,0,0,0,0,0,6.99,199.99,0,0,211.98,4,44,1,2,0,2,0,4
17082,147988072,1,0,0,0,1,0,1,4,1,1,4,3,0,0,0,119.96,0,0,0,0,0,399.99,151.96,39.95,33.98,119.97,1719.95,0,0,0,9,40,2,2,0,2,4,8
17083,147989867,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,87.97,1699.97,0,0,0,8,36,0,1,0,1,0,2
17084,147996623,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,52,2,2,0,2,0,1
17085,147996931,4,0,1,0,0,0,6,4,1,1,0,3,3,1,0,414.95,0,0,0,0,0,2394.93,273.95,19.98,172.47,0,1277.48,584.97,159.98,0,9,50,2,2,0,2,8,9
17086,147999674,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,599.98,0,0,0,0,0,0,0,0,9.95,0,NA,52,0,1,0,1,0,2
17087,148000589,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.74,0,0,0,0,6,NA,0,1,0,1,0,1
17088,148006527,0,0,0,0,0,0,0,0,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,204.95,169.99,0,0,0,2,24,1,1,0,1,4,3
17089,148007396,0,0,0,0,0,1,0,2,0,1,14,0,2,2,0,0,0,0,0,0,8,0,149.98,0,0,755.37,0,219.98,201.48,0,NA,NA,0,3,2,2,0,6
17090,148009508,0,0,0,0,0,0,1,9,0,1,0,0,0,1,4,0,0,0,0,0,0,19.99,972.92,0,-27,0,0,0,179.98,230.49,6,54,0,1,0,1,14,5
17091,148013064,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.99,0,0,0,0,0,0,0,0,0,0,1749.99,0,0,0,1,40,2,1,0,1,0,2
17092,148027537,0,0,0,0,1,0,0,0,1,0,5,2,0,0,0,0,0,0,0,29.99,0,0,0,59.99,0,138.92,1279.95,0,0,0,8,60,0,1,0,1,2,4
17093,148030804,2,0,0,0,6,0,2,1,1,0,0,0,5,1,0,9.98,0,0,0,699.99,0,629.98,169.99,11.99,0,0,0,704.95,199.98,0,9,58,0,2,0,2,8,7
17094,148031973,6,0,0,0,2,0,0,0,0,0,1,0,3,1,0,172.98,0,0,0,349.98,0,0,0,0,0,9.99,0,686.98,89.99,0,5,68,0,2,0,2,13,5
17095,148034568,1,0,0,0,4,0,0,0,0,0,1,0,0,1,0,56.98,0,0,0,804.97,0,0,0,0,0,99.99,0,0,13.99,0,5,34,0,1,0,1,0,4
17096,148035020,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384.97,0,7,32,0,2,0,2,0,1
17097,148037853,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659.93,0,0,8,56,0,1,0,1,0,1
17098,148038470,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,44,0,1,0,1,0,1
17099,148039177,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,859.97,0,0,0,0,0,0,0,0,21.99,0,5,62,0,1,0,1,0,2
17100,148039201,16,1,0,0,3,0,1,16,1,1,1,2,7,4,0,2938.82,21.99,0,0,159.97,0,199.99,2396.05,69.99,0,199.99,989.98,1252.42,779.96,0,NA,38,0,3,2,2,4,11
17101,148046572,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,651.91,0,0,0,0,0,0,0,6,44,0,1,0,1,0,1
17102,148046746,1,0,0,0,2,0,0,8,3,0,2,1,0,1,0,8.79,0,0,0,214.98,0,0,409.9,369.97,0,92.98,99.99,0,18.99,0,NA,48,0,2,0,2,4,7
17103,148055954,1,0,0,0,0,0,0,0,0,1,0,0,3,1,0,134.99,0,0,0,0,0,0,0,0,22.5,0,0,642.47,199.99,0,NA,52,0,2,0,2,2,4
17104,148056149,0,0,0,0,0,0,3,0,0,0,1,2,1,0,0,0,0,0,0,0,0,302.97,0,0,0,24.99,204.98,159.99,0,0,6,76,0,1,0,1,0,4
17105,148060612,3,0,0,0,1,0,0,2,1,0,0,0,1,2,2,58.97,0,0,0,17.98,0,0,229.98,29.99,0,0,0,0,59.99,0,NA,32,0,2,0,2,8,7
17106,148061894,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99,0,0,0,0,NA,42,0,1,0,1,0,1
17107,148062004,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,49.99,159.96,0,NA,64,0,1,0,1,0,2
17108,148062658,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14.99,0,25.46,0,0,0,0,9,40,0,2,0,2,0,2
17109,148063152,5,0,0,0,5,0,1,0,6,1,6,2,1,1,0,635.94,0,0,0,1169.95,0,20,0,417.94,39.99,273.94,1399.95,549.99,15.98,0,NA,42,0,6,0,6,2,9
17110,148064513,3,0,0,0,6,0,2,3,0,0,2,0,0,0,0,0,0,0,0,526.94,0,106.98,308.98,0,0,99.99,0,0,0,0,7,28,0,3,0,3,14,5
17111,148065103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,58,0,1,0,1,0,1
17112,148065500,0,0,0,0,0,1,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,349.97,0,0,29.99,0,0,499.98,0,0,4,58,1,1,0,1,2,4
17113,148068016,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1857.92,0,0,0,9,66,0,2,0,2,0,1
17114,148068722,0,0,1,0,0,0,0,0,1,1,5,2,0,0,2,0,0,0,0,0,0,0,0,129.99,0,157.95,2389.48,0,0,227.48,7,70,0,1,0,1,0,6
17115,148071249,2,0,0,0,0,0,0,0,1,0,4,0,0,0,0,66.28,0,0,0,0,0,0,0,19.99,0,74.97,0,0,0,0,NA,42,0,2,0,2,4,3
17116,148072918,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,749.95,0,0,0,0,0,0,0,0,15.99,0,8,30,1,1,0,1,0,2
17117,148078415,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.99,0,0,0,0,0,0,8,56,0,1,0,1,0,1
17118,148079193,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.95,0,0,0,0,0,0,0,8,44,0,1,0,1,0,1
17119,148081218,1,0,0,0,0,0,1,2,0,0,2,0,2,0,1,19.99,0,0,0,0,0,-34.95,269.99,0,0,19.99,0,549.98,0,14.99,6,66,0,1,0,1,3,6
17120,148083612,2,0,0,0,0,0,0,0,0,1,0,0,7,1,0,187.98,0,0,0,0,0,0,0,0,29.99,0,0,1815.43,113.99,0,7,56,0,3,0,3,1,4
17121,148083696,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,493.99,350.4,0,0,0,0,0,0,0,6,56,0,2,0,2,0,2
17122,148090779,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.99,0,0,0,0,3,34,1,1,0,1,2,1
17123,148095719,1,0,0,0,0,1,0,0,2,0,4,2,0,0,0,0,0,0,0,0,79,0,0,19.94,0,57.97,99.99,0,0,0,8,40,0,1,0,1,6,5
17124,148096366,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.95,0,5,30,1,1,0,1,0,1
17125,148102546,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,289.99,0,0,0,0,0,1960.19,0,0,29.99,0,0,0,0,0,7,48,0,1,0,1,0,3
17126,148105258,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320.89,0,0,0,0,0,0,0,1,22,0,1,0,1,0,1
17127,148106532,0,2,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,54.99,2129.95,0,0,0,6,54,0,1,0,1,8,3
17128,148107181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.99,4,44,0,1,0,1,0,1
17129,148108671,1,0,0,0,0,0,0,0,2,0,1,3,0,0,0,0.01,0,0,0,0,0,0,0,326.98,0,24.99,989.94,0,0,0,9,60,0,1,0,1,0,4
17130,148108803,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.96,0,0,0,0,0,0,0,0,0,0,5,46,0,1,0,1,0,1
17131,148112044,2,0,0,0,0,0,2,0,1,0,1,3,0,0,0,402.48,0,0,0,0,0,94.78,0,10.99,0,149.99,1164.98,0,0,0,7,99,1,2,0,2,4,5
17132,148112580,0,7,0,0,0,0,0,4,0,0,0,0,2,2,0,0,366.97,0,0,0,0,0,239.99,0,0,0,0,37.98,219.98,0,9,46,0,2,0,2,8,4
17133,148115813,3,0,1,0,0,0,4,0,2,1,6,6,0,0,1,498.98,0,0,0,0,0,424.96,0,78.98,29.99,274.95,3054.93,0,0,24.99,7,42,0,1,0,1,8,8
17134,148120028,0,0,0,0,0,0,0,0,1,0,6,0,0,1,0,0,0,0,0,0,0,0,0,29.99,0,494.91,0,0,179.96,0,4,44,1,1,0,1,0,3
17135,148120816,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6.29,0,0,0,0,0,0,0,0,0,0,0,89.99,159.99,0,7,50,0,1,0,1,2,3
17136,148121259,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.99,0,0,1,28,0,1,0,1,0,1
17137,148129338,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,129.99,719.97,0,0,259.96,0,0,0,0,0,0,0,0,0,0,7,36,1,1,0,1,0,3
17138,148129435,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,7.29,0,0,0,249.99,0,0,0,0,0,29.99,0,0,0,0,1,38,2,1,0,1,0,3
17139,148138921,2,0,0,0,3,0,0,0,5,1,0,0,0,2,0,109.98,0,0,0,484.97,0,0,0,352.95,0,0,0,0,279.98,0,NA,40,0,3,4,2,0,5
17140,148140395,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,309.97,0,279.98,0,0,5,38,0,2,0,2,0,2
17141,148143618,0,2,0,0,3,0,0,2,1,0,4,0,1,2,0,0,99.99,0,0,559.94,0,0,133.95,62.95,0,295.92,0,39.99,99.98,0,NA,NA,0,2,0,2,0,7
17142,148147124,3,0,0,0,0,0,0,0,2,0,0,0,4,2,0,669.96,0,0,0,0,0,0,0,53.98,0,0,0,517.95,216.45,0,1,70,2,1,0,1,0,4
17143,148149218,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,103.43,0,0,0,0,0,0,325.97,0,0,0,0,0,0,0,7,32,0,1,0,1,0,2
17144,148154561,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,44,0,1,0,1,0,1
17145,148156423,1,0,0,0,3,0,0,0,0,0,4,1,1,1,0,14.99,0,0,0,60.97,0,0,0,0,0,139.96,149.99,79.99,12.99,0,7,42,0,1,0,1,0,6
17146,148161218,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,34.99,2,0,0,0,169.99,0,7,46,0,1,0,1,0,3
17147,148161740,5,4,0,0,0,0,3,0,0,1,0,1,7,0,0,391.95,935.96,0,0,0,0,1310.97,0,0,253.97,0,499.99,3088.92,0,0,7,50,0,1,0,1,8,6
17148,148162417,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,605.88,0,0,0,0,0,200,0,0,0,0,0,0,0,0,6,52,0,2,0,2,0,2
17149,148162900,0,0,0,0,0,0,0,0,0,0,2,4,1,0,1,0,0,0,0,0,0,0,0,0,0,66.98,1319.96,159.99,0,0,6,84,0,1,0,1,2,4
17150,148165137,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,39.99,0,0,712.92,0,0,NA,82,0,1,0,1,0,2
17151,148168320,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94.98,0,338.98,0,4,NA,0,2,0,2,0,2
